icons,is_cre_manual,hqChart,intime,channelid,ctime,mtime,authoruid,level,vid,ipad_vid,video_time_length,categoryid,mediaid,templateid,productid,ext_0,ext_1,ext_2,ext_3,ext_4,docid,url,urls,wapurl,wapurls,wapsummary,title,stitle,summary,intro,author,commentid,video_id,keywords,media_name,columnid,subjectid,img,images,lids,oid,mlids,ext,important,comment_reply,comment_show,comment_total,content
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 15:40:50+08:00,31,2024-12-03 15:40:48+08:00,2024-12-03 15:40:48+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxv1658350,https://finance.sina.com.cn/stock/usstock/c/2024-12-03/doc-incyekxv1658350.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/usstock\/c\/2024-12-03\/doc-incyekxv1658350.shtml""]",https://finance.sina.cn/usstock/mggd/2024-12-03/detail-incyekxv1658350.d.html,"[""https:\/\/finance.sina.cn\/usstock\/mggd\/2024-12-03\/detail-incyekxv1658350.d.html"",""http:\/\/finance.sina.cn\/usstock\/mggd\/2024-12-03\/detail-incyekxv1658350.d.html""]",,奥特曼资助的研究发现：普遍基本收入让人更勤奋,,,当地时间周一，由OpenAI首席执行官萨姆·奥特曼资助的一项研究公布了令人惊讶的发现，挑战了反对普遍基本收入计划的核心论点。该研究显示，领取基本收入的人没有变懒...,,cj:comos-ncyekxv1658350:0,0,"奥特曼,人工智能,普遍基本收入",环球市场播报,"1840,1850,2018,2032",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763653556,,1,,,,,"当地时间周一，由OpenAI首席执行官萨姆·奥特曼资助的一项研究公布了令人惊讶的发现，挑战了反对普遍基本收入计划的核心论点。该研究显示，领取基本收入的人没有变懒，反而更加重视工作。
这项研究是迄今为止规模最大的基本收入研究之一，在三年内每月向参与者支付1000美元。虽然7月份的初步调查结果显示压力和食品不安全状况有所缓解，但最新的调查结果关注的是受助人对工作的态度和政治观点。
“令人着迷的是，人们的政治观点基本保持不变，”该研究的合著者大卫·布鲁克曼（David Broockman）表示“那些温和支持的人继续支持，而反对者则继续反对。”
随着关于普遍基本收入的争论升温，尤其是人工智能对传统工作的威胁，这项研究对投资者具有重大意义。特斯拉CEO埃隆·马斯克一直直言不讳地表示需要“普遍高收入”，而像英伟达和微软这样的公司也在大力开发自动化技术。
OpenResearch主任伊丽莎白·罗兹（Elizabeth Rhodes）指出，参与者在收到报酬后表现出“更强烈的工作内在价值感。人们更有可能去找工作。他们更有可能申请工作，”尽管受助人的失业率略有上升。
随着几个州开始阻止基本收入项目，这项研究的政治影响可能会被证明是重大的。德克萨斯州、南达科他州和爱荷华州的保守派议员都反对此类举措。
布鲁克曼强调，该项目的非政治性可以提高其可行性。“自由派的希望和保守派的担忧可能是，接受帮助的人会支持更大规模的再分配，但我们没有发现这一点，”他说。
杰弗里·辛顿（Geoffrey Hinton）等人工智能行业领袖警告说，人工智能可能会导致工作被取代，因此这项研究变得更加重要。著名风险投资家维诺德·科斯拉（Vinod Khosla）最近预测，人工智能将在25年内取代80%的工作，并主张将普遍基本收入作为关键的安全网。
责任编辑：于健 SF069"
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 15:36:17+08:00,31,2024-12-03 15:36:13+08:00,2024-12-03 15:36:13+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxv1656022,https://finance.sina.com.cn/stock/usstock/c/2024-12-03/doc-incyekxv1656022.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/usstock\/c\/2024-12-03\/doc-incyekxv1656022.shtml""]",https://finance.sina.cn/usstock/mggd/2024-12-03/detail-incyekxv1656022.d.html,"[""https:\/\/finance.sina.cn\/usstock\/mggd\/2024-12-03\/detail-incyekxv1656022.d.html"",""http:\/\/finance.sina.cn\/usstock\/mggd\/2024-12-03\/detail-incyekxv1656022.d.html""]",,英国国家统计局下调劳动力市场不活跃率的估计,,, 英国国家统计局表示，英国国内退出劳动力市场的问题比以往估计略有改善，这是由于统计局根据新的人口估计调整了计算，并做出了其他改变。,,cj:comos-ncyekxv1656022:0,,,环球市场播报,"1840,1850,2018,2032",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763652352,,,,,,,"英国国家统计局表示，英国国内退出劳动力市场的问题比以往估计略有改善，这是由于统计局根据新的人口估计调整了计算，并做出了其他改变。
英国国家统计局周二表示，4月至6月期间，英国劳动力市场的不活跃率（用于衡量没有工作的人和没有寻找工作的人群）估计为22.1%，而之前的估计为22.2%。
责任编辑：陈钰嘉"
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 15:38:49+08:00,31,2024-12-03 15:29:00+08:00,2024-12-03 15:38:44+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxv1652498,https://finance.sina.com.cn/jjxw/2024-12-03/doc-incyekxv1652498.shtml,"[""https:\/\/finance.sina.com.cn\/jjxw\/2024-12-03\/doc-incyekxv1652498.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyekxv1652498.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyekxv1652498.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyekxv1652498.d.html""]",,草姬集团通过上市聆讯 由艺人郭晋安及其胞姐郭致因创办,,,证券时报网讯，草姬集团是一家本地保健品供应商，由艺人郭晋安及其胞姐郭致因创办，最近通过联交所上市聆讯。 股权结构上，郭致因及其丈夫李日胜分别持有公司90%和10%的股...,,cj:comos-ncyekxv1652498:0,,,证券时报网,"1850,2000,2015,2050",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,746,748,1082,1789,2509,2516,2517,2519,2544,2671,2674,3318",763650926,,,,,,,"证券时报网讯，草姬集团是一家本地保健品供应商，由艺人郭晋安及其胞姐郭致因创办，最近通过联交所上市聆讯。
股权结构上，郭致因及其丈夫李日胜分别持有公司90%和10%的股权，郭致因担任公司主席、行政总裁兼执行董事，而郭晋安担任非执行董事及品牌大使，提供市场营销战略建议。郭晋安在2022年3月转让了旗下两家子公司的股份给郭致因，并在5月辞去董事职务，理由是专注个人事业和家庭。今年5月份，郭晋安被委任为草姬集团的非执行董事。
校对：王锦程
责任编辑：张倩"
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 15:23:33+08:00,31,2024-12-03 15:23:01+08:00,2024-12-03 15:23:27+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxp1652899,https://finance.sina.com.cn/stock/usstock/c/2024-12-03/doc-incyekxp1652899.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/usstock\/c\/2024-12-03\/doc-incyekxp1652899.shtml""]",https://finance.sina.cn/usstock/mggd/2024-12-03/detail-incyekxp1652899.d.html,"[""https:\/\/finance.sina.cn\/usstock\/mggd\/2024-12-03\/detail-incyekxp1652899.d.html"",""http:\/\/finance.sina.cn\/usstock\/mggd\/2024-12-03\/detail-incyekxp1652899.d.html""]",,瑞士汽配巨头Feintool拟关闭德国工厂，因电动汽车需求疲软,,, 瑞士汽车零部件供应商法因图尔（Feintool）周二表示，由于电动汽车需求疲软以及向可再生能源转型的不确定性，该公司将关闭其在德国的一个工厂，并裁员多达200人。,,cj:comos-ncyekxp1652899:0,,"德国,电动汽车,汽配巨头",环球市场播报,"1840,1850,2018,2032",,"{'u': 'http://n.sinaimg.cn/finance/c30320b4/20210712/wx_poster_finance1.png', 'w': 100, 'h': 100, 't': ''}",[],"295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763649357,,1,,,,,"瑞士汽车零部件供应商法因图尔（Feintool）周二表示，由于电动汽车需求疲软以及向可再生能源转型的不确定性，该公司将关闭其在德国的一个工厂，并裁员多达200人。
法因图尔计划对电机转子和定子的生产进行重组，并表示将关闭位于斯图加特附近萨克森海姆（Sachsenheim）的无利可图的工厂，将大部分生产转移到匈牙利的托克德（Tokod）工厂。
法因图尔表示，这些变动将与工人代表协商，将保留萨克森海姆和魏欣根目前450个工作岗位中的250个左右。
德国汽车制造商和供应商正面临需求疲软、生产成本高企、来自中国汽车制造商的竞争，以及电动汽车转型速度慢于预期等问题。
法因图尔表示，其位于萨克森-安哈尔特州耶森的工厂也将受到重组的影响，但影响程度较低。
该公司列举了电动汽车的不确定性、向可再生能源的过渡以及工业企业的经济衰退是这些变化背后的因素。
法因图尔表示，此次重组将主要影响2024年的盈利，该公司公布2024年上半年净亏损320万瑞士法郎（360万美元）。
责任编辑：于健 SF069"
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 15:34:43+08:00,31,2024-12-03 15:18:35+08:00,2024-12-03 15:34:36+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxt4868963,https://finance.sina.com.cn/stock/gmwq/rightscase/2024-12-03/doc-incyekxt4868963.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/gmwq\/rightscase\/2024-12-03\/doc-incyekxt4868963.shtml""]",https://finance.sina.cn/stock/ssgs/2024-12-03/detail-incyekxt4868963.d.html,"[""https:\/\/finance.sina.cn\/stock\/ssgs\/2024-12-03\/detail-incyekxt4868963.d.html"",""http:\/\/finance.sina.cn\/stock\/ssgs\/2024-12-03\/detail-incyekxt4868963.d.html""]",,金圆股份遭证监会立案，曾有多项违规记录，股民或可索赔,,,2024年11月29日晚间，金圆股份（000546），公告收到中国证监会《立案告知书》。公告显示：金圆环保股份有限公司及实际控制人之一赵辉于2024年11月29日分别收到中国证券监督...,,cj:comos-ncyekxt4868963:0,,,市场资讯,"1850,1884",,[],"[{'u': 'http://n.sinaimg.cn/finance/transform/105/w550h355/20241203/5f01-8037dcf7952ffbe6119f9087789046f6.png', 'w': '550', 'h': '355', 't': '（以上摘自金圆股份2023年年报）'}, {'u': 'https://n.sinaimg.cn/finance/transform/59/w550h309/20240510/45d5-3d4cbd5c878525d7cb882b5e5a497352.jpg', 'w': '550', 'h': '309', 't': ''}]","295,751,2509,2516,2517,2519,2544,2671,3318",763647723,,,,,,,"登录新浪财经APP 搜索【信披】查看更多考评等级
2024年11月29日晚间，金圆股份（维权）（000546），公告收到中国证监会《立案告知书》。公告显示：金圆环保股份有限公司及实际控制人之一赵辉于2024年11月29日分别收到中国证券监督管理委员会下发的《立案告知书》，因涉嫌信息披露违法违规，中国证监会决定对公司及实际控制人之一赵辉立案。
公开信息显示，金圆股份的实际控制人是赵璧生与赵辉，二人系父子关系，共同持有金圆股份的第一大股东金圆控股 97.67%股份。此外，赵辉还直接持有金圆股份8.49%。
赵璧生与赵辉父子以水泥业务发家，在2014年底，以借壳上市的方式收购了上市企业光华控股，把股票简称变成了金圆股份，主营业务也由房地产切换到了水泥建材。
3年之后，2017年，环保领域的热度又吸引了赵氏父子，金圆股份以收购的方式，跨界到了环保领域。
然后，金圆股份又宣布踏入热火朝天的锂电行业。2022 年金圆股份通过收购阿里锂源66%股权后，着重聚焦新能源材料领域。目前，公司主营业务为环保和新能源材料产业。不过，金圆股份在2024年半年报中表示，新能源材料业务尚未实现对外销售，实现归母净利润-1335.28万元，公司约90%的营业收入依然来自于环保业，重点是靠江西子公司的固废业务和危废业务。
在业绩方面，金圆股份2024年第三季度报告显示，前三季度公司实现营业收入44.91亿元，同比增长191.59%；归母净利润1.16亿元，同比扭亏；扣非净利润亏损1.67亿元，上年同期亏损1.46亿元；报告期内，金圆股份基本每股收益为0.1494元，加权平均净资产收益率为2.76%。
目前尚不清楚金圆股份遭证监会立案的具体原因，此前该公司曾有多项信披违规的不良记录。
（一）控股股东占用资金问题
2024年4月20日金圆股份曾发布自查公告，公司于2023年10月至12月陆续向供应商支付原材料货款，同时控股股东金圆控股公司向此供应商进行借款，已构成控股股东非经营性资金占用。在占用期间内，公司陆续向供应商支付货款40660万元，控股股东日占用最高余额为15660万元，截至2023年12月底占用余额为6660万元。截止公告披露日，前述占用资金及相关利息已经全部偿还给公司，目前资金占用余额为零。
尽管金圆股份表示，控股股东的资金占用问题已得到解决，吉林证监局仍然认为，公司未按规定及时履行信息披露义务，违反了《上市公司信息披露管理办法》，因此对金圆股份出具了行政监管措施。
（二）业绩预告变脸
2023年1月31日，金圆股份披露的《2022 年度业绩预告》称，预计2022年净利润为1300万元至1800万元。
2023年4月17日，金圆股份披露《2022年度业绩预告修正公告》称，预计2022年净利润为亏损1.9亿元至亏损2.3亿元。2023年4月29 日，公司披露的《2022年年度报告》显示，2022年度经审计的净利润为亏损21060万元。
2023年10月16日，金圆股份收到吉林证监局行政监管措施决定书。吉林证监局认为，2022年度业绩预告与年报信息存在较大差异且盈亏性质发生变化，相关信息披露不准确，且业绩预告修正不及时。
本次金圆股份遭立案，监管机关是发现了新的违规事实，还是以上违规旧事？目前我们不得而知，期待监管部门早日出具调查结果。
而就受损的000546股票投资者而言，有权对金圆股份和相关人员的信披违规起诉索赔。
北京时择律师事务所臧小丽律师认为，有望获赔的投资者范围暂定为：在2024年11月29日及之前买入金圆股份000546，且在2024年11月29日收盘仍持股的受损者。（后续待证监会调查结果落地，索赔范围可能会作适当调整，最终以法院判决认定为准）（金圆股份维权入口）
参加索赔的股民需要提供以下资料：
1、身份证复印件；
2、证券开户确认单（对账单能打出身份证号码的，可不提交开户确认单）；
3、买卖金圆股份股票的对账单原件（从第一笔买入打印至今，经证券公司营业部盖章）。
4、联系电话、电子邮箱及地址邮编。
律师收到以上资料后，先确定投资者是否符合条件，并计算是否存在损失。如果符合索赔条件，律师将提供正式的起诉材料给投资者。
（本文由北京时择律师事务所臧小丽律师供稿，不代表新浪财经的观点。臧小丽律师，法学博士，资本市场知名证券维权律师，北京时择律师事务所主任、创始人。执业十多年来，她先后代理投资者向一百多家违规上市公司提起了证券民事索赔诉讼，成功帮几千名投资者挽回经济损失。）（臧小丽律师专栏）
责任编辑：韦子蓉"
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 15:28:26+08:00,31,2024-12-03 15:12:26+08:00,2024-12-03 15:28:23+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxt4865590,https://finance.sina.com.cn/roll/2024-12-03/doc-incyekxt4865590.shtml,"[""https:\/\/finance.sina.com.cn\/roll\/2024-12-03\/doc-incyekxt4865590.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyekxt4865590.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyekxt4865590.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyekxt4865590.d.html""]",,约560亿美元高额薪酬计划再次被美法官驳回 马斯克回应,,,中新网12月3日电 综合外媒报道，当地时间2日，美国特拉华州地方法院法官凯瑟琳·圣约翰·麦考密克宣布坚持其1月的裁定，认为特斯拉董事会在2018年批准马斯克的薪酬方案时过于...,,cj:comos-ncyekxt4865590:0,,"马斯克,特斯拉,法官",媒体滚动,"1840,1849,1850,2018,2032",,[],"[{'u': 'http://n.sinaimg.cn/sinakd20241203s/276/w640h436/20241203/b847-380f602f64f762e954163f34ba003647.jpg', 'w': '640', 'h': '436', 't': '资料图：马斯克。'}]","295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763646517,,,,,,,"中新网12月3日电 综合外媒报道，当地时间2日，美国特拉华州地方法院法官凯瑟琳·圣约翰·麦考密克宣布坚持其1月的裁定，认为特斯拉董事会在2018年批准马斯克的薪酬方案时过于受到马斯克的影响，再次驳回了估值约560亿美元的薪酬计划。报道称，这使得特斯拉董事会在如何奖励这位明星首席执行官十年来的工作方面，面临更多的不确定性。
据《华尔街日报》报道，特斯拉股东6月曾投票表决，第二次批准了该薪酬方案。特斯拉称，本次股东投票解决了法院对马斯克薪酬协议存在缺陷的许多批评。然而，麦考密克称，尽管该方案再次得到大多数股东的批准，但这并不意味着马斯克创纪录的薪酬方案符合特斯拉股东的最佳利益。
麦考密克同意特斯拉董事会与其首席执行官关系过于密切的说法，并指出，就连马斯克也承认，他的薪酬只是“与自己进行谈判”。
报道指出，麦考密克驳回该薪酬方案时，该薪酬方案价值约560亿美元。
随后，马斯克本人也在社交媒体X上回应了这一裁决称，“公司应当由股东控制，而非法官。”
据此前报道，特斯拉股东理查德·托内塔认为，马斯克的薪酬方案金额过高，于是发起了法律诉讼，要求撤销该方案。2024年1月30日，麦考密克曾裁决，特斯拉首席执行官马斯克在该公司的价值500多亿美元的薪酬方案无效。
报道指出，这些薪酬方案包括特斯拉期权，是马斯克最有价值的资产之一。根据彭博亿万富翁指数，若是没有了这份薪酬配套，马斯克或将让出世界首富的宝座。
责任编辑：王许宁"
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 15:11:12+08:00,31,2024-12-03 15:08:27+08:00,2024-12-03 15:11:10+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxt4862959,https://finance.sina.com.cn/stock/gmwq/rightscase/2024-12-03/doc-incyekxt4862959.shtml,"[""https:\/\/finance.sina.com.cn\/stock\/gmwq\/rightscase\/2024-12-03\/doc-incyekxt4862959.shtml""]",https://finance.sina.cn/stock/ssgs/2024-12-03/detail-incyekxt4862959.d.html,"[""https:\/\/finance.sina.cn\/stock\/ssgs\/2024-12-03\/detail-incyekxt4862959.d.html"",""http:\/\/finance.sina.cn\/stock\/ssgs\/2024-12-03\/detail-incyekxt4862959.d.html""]",,ST美盛再次因违规信披被行政处罚，本次索赔条件明确！,,,"按照申万行业分类(2021)，美盛退属于传媒-影视院线-影视动漫制作。 美盛文化创意股份有限公司是一家生态型文化企业,成立于2002年6月...",,cj:comos-ncyekxt4862959:0,,,市场资讯,"1850,1884",,[],"[{'u': 'http://n.sinaimg.cn/finance/transform/770/w550h220/20241203/bc46-f3ed23561b59704c16d6a4faec6f88be.png', 'w': '550', 'h': '220', 't': ''}, {'u': 'https://n.sinaimg.cn/finance/transform/59/w550h309/20240510/45d5-3d4cbd5c878525d7cb882b5e5a497352.jpg', 'w': '550', 'h': '309', 't': ''}]","295,751,2509,2516,2517,2519,2544,2671,3318",763645232,,,,,,,"按照申万行业分类(2021)，美盛退属于传媒-影视院线-影视动漫制作。
美盛文化创意股份有限公司是一家生态型文化企业,成立于2002年6月,并于2012年9月在深圳证券交易所挂牌上市,主要涉足IP衍生品设计研发生产、动漫、宣发、游戏、影视等领域。公司总部位于浙江杭州,在欧洲、美国、香港、北京、上海、深圳等地拥有30余家分子公司。美盛文化致力于成为全球知名的文化创意类公司。
2024年3月22日，公司收到中国证券监督管理委员会（以下简称“中国证监会”）《立案告知书》（证监立案字01120220011号）。中国证监会决定对公司和公司实际控制人立案。
一、未按规定披露关联方非经营性资金占用情况
美盛文化未及时通过临时公告进行披露，亦未在2022年半年度报告、2022年年度报告中准确、完整披露资金占用情况。
二、营业收入和利润总额存在虚假记载
美盛文化在2022年半年度报告中，将上述资金占用涉及的、不应纳入合并报表范围的太逗集团作为子公司纳入合并财务报表，导致美盛文化披露的2022年半年度报告虚增营业收入15,402.96万元，虚增金额占当期营业收入的18.34%，虚增利润总额919.83万元，虚增金额占当期利润总额的13.07%。
美盛文化未按规定及时披露且2022年半年度报告、2022年年度报告存在虚假记载，涉嫌构成《证券法》第一百九十七条第一款、第二款所述的违法行为。
2021年11月23日至2023年4月28日之间买入，且2023年4月29日及以后卖出或继续持有的投资者，包括个人投资者和机构投资者。（*ST美盛维权入口）
（本文由万商天勤（上海）律师事务所刘彦梅律师供稿，不代表新浪财经的观点。刘彦梅律师，中国证券业协会讲师，辽宁大学法律硕士，主要从事金融诉讼、公司诉讼。具有保荐代表人（投资银行）资格、证券从业资格、基金从业资格，具有20年以上法律实务经验。目前已通过CPA审计、经济法、会计、战略，是为数不多的具有投行、财务思维的律师。刘彦梅律师在证券和商事诉讼领域积累了丰富的经验，凭借专业能力和敬业精神，赢得了客户的高度赞誉。）（刘彦梅律师专栏）
责任编辑：韦子蓉"
,0,"{""stockCharts"":""\u671f\u8d27K\u7ebf\u56fe"",""stockCode"":""ih0"",""stockMarket"":""no"",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 15:07:18+08:00,31,2024-12-03 15:07:13+08:00,2024-12-03 15:07:13+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxp1642244,https://finance.sina.com.cn/money/future/fmnews/2024-12-03/doc-incyekxp1642244.shtml,"[""https:\/\/finance.sina.com.cn\/money\/future\/fmnews\/2024-12-03\/doc-incyekxp1642244.shtml""]",https://finance.sina.cn/futuremarket/qsyw/2024-12-03/detail-incyekxp1642244.d.html,"[""https:\/\/finance.sina.cn\/futuremarket\/qsyw\/2024-12-03\/detail-incyekxp1642244.d.html"",""http:\/\/finance.sina.cn\/futuremarket\/qsyw\/2024-12-03\/detail-incyekxp1642244.d.html""]",,股指期货窄幅震荡 IH主力合约涨0.45%,,,2024年12月3日，股指期货窄幅震荡，沪深300股指期货（IF）主力合约涨0.15%，上证50股指期货（IH）主力合约涨0.45%，中证500股指期货（IC）主力合约跌0.15%...,,cj:comos-ncyekxp1642244:0,,,市场资讯,"1978,1993,1995,2055,2241",,[],"[{'u': 'http://n.sinaimg.cn/finance/transform/635/w550h85/20241203/5fb5-53d51954a5bbce943c05fb1723194083.png', 'w': '550', 'h': '85', 't': ''}]","295,1107,2509,2516,2519,2544,3318",763645013,,,,,,,"2024年12月3日，股指期货窄幅震荡，沪深300股指期货（IF）主力合约涨0.15%，上证50股指期货（IH）主力合约涨0.45%，中证500股指期货（IC）主力合约跌0.15%，中证1000股指期货（IM）主力合约跌0.05%。
指数午后集体拉升，沪指拉升翻红，创指跌幅有所收窄。板块方面，培育钻石概念爆发，惠丰钻石30cm涨停，黄河旋风、亚振家居涨停；物流板块午后强势，龙洲股份、普路通等涨停；化债概念走高，光大嘉宝、久其软件、青岛金王盘中涨停；电商板块跌多涨少，星徽股份跌超10%；种植板块走低，康农种业领跌；半导体板块走弱，甬矽电子跌幅居前。总体来看，个股跌多涨少，下跌个股超2700只。 盘面上，培育钻石、化债概念、租售同权板块涨幅居前，转基因、互联网电商、种植业与林业板块跌幅居前。
责任编辑：赵思远"
,0,"{""stockCharts"":""no"",""stockCode"":"""",""stockMarket"":"""",""mulStockChart"":"""",""isStaticStock"":""""}",2024-12-03 15:15:51+08:00,31,2024-12-03 15:05:15+08:00,2024-12-03 15:15:45+08:00,0,2,0,0,0,1,0,0,0,0,0,0,0,0,comos:ncyekxv1638970,https://finance.sina.com.cn/jjxw/2024-12-03/doc-incyekxv1638970.shtml,"[""https:\/\/finance.sina.com.cn\/jjxw\/2024-12-03\/doc-incyekxv1638970.shtml""]",https://finance.sina.cn/2024-12-03/detail-incyekxv1638970.d.html,"[""https:\/\/finance.sina.cn\/2024-12-03\/detail-incyekxv1638970.d.html"",""http:\/\/finance.sina.cn\/2024-12-03\/detail-incyekxv1638970.d.html""]",,外媒：业务精简 联合利华拟出售旗下食品品牌,,,来源：环球网 【环球网消费报道 记者 勃潺】12月2日，据荷兰金融日报透露，联合利华（伦敦证券交易所股票代码：ULVR）首席执行官海因舒马赫（Hein...,,cj:comos-ncyekxv1638970:0,,,环球网,"1840,1850,2018,2032",,[],"[{'u': 'http://n.sinaimg.cn/sinakd20241203s/229/w640h389/20241203/8bff-b4e60d079fb730d66f5c7f0f0af85380.png', 'w': '640', 'h': '389', 't': ''}]","295,747,1059,1083,1084,1131,1134,2509,2516,2517,2518,2519,2544,2671,2672,2676,3076,3318",763644798,,,,,,,"来源：环球网
【环球网消费报道 记者 勃潺】12月2日，据荷兰金融日报透露，联合利华（伦敦证券交易所股票代码：ULVR）首席执行官海因舒马赫（Hein Schumacher）在周一采访中表示，联合利华正考虑出售几个食品品牌，这些品牌的总销售额约为 10 亿欧元（10.5 亿美元）。
作为联合利华先前宣布的精简食品业务计划的一部分，舒马赫并未具体说明联合利华想要出售哪些品牌。
此前，有消息人士告诉路透社，该公司正在考虑出售其一些荷兰食品品牌，包括 Unox 汤和 Conimex 调味品，同时也试图在英国和欧洲其他国家销售较小的食品品牌。
目前联合利华在全球拥有约400个品牌，过去一年来，该公司一直在努力调整业务，将重点更多地放在营销其前30的“强势”品牌上，并精简业务，尤其是在欧洲。今年3月，联合利华表示将剥离其冰淇淋部门，该部门拥有Magnum和 Ben & Jerry‘s 等品牌。
舒马赫告诉荷兰金融日报，他的目标是调整“食品品牌组合”，重点关注酱料、调味品以及餐馆和其他专业厨房产品。
但他补充道，并不是所有不符合这一描述的品牌都必须被淘汰。舒马赫表示：“我们不会进行贱卖。总会有一些品牌与我们的战略不完美契合，但它们仍将是联合利华的一部分。”
责任编辑：王许宁"
